Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
18.6233004,990.1391060239108,-90.43033439675722,90.43033439675722
19.0476496,997.7182463240352,-81.44185833200713,81.44185833200713
19.4816679,984.9159048685356,-70.21608116649752,70.21608116649752
19.9255757,986.47270062082,-79.75961596299102,79.75961596299102
20.3795984,988.9165413611912,-86.1137682420029,86.1137682420029
20.8439665,993.6305021363186,-84.77890291293086,84.77890291293086
21.3189156,968.5074125750898,-73.50074224214045,73.50074224214045
21.8046868,989.0870849316999,-75.61642799317052,75.61642799317052
22.3015268,976.850269569154,-71.86224571083632,71.86224571083632
22.8096877,987.3763840593143,-72.48933072002306,72.48933072002306
23.3294276,988.5928954412543,-63.087419933758305,63.087419933758305
23.8610102,986.6721451295247,-59.07882615334505,59.07882615334505
24.4047054,985.4043370836426,-64.74917515426975,64.74917515426975
24.9607892,980.2647443971179,-65.13488901616064,65.13488901616064
25.5295439,991.3513282817961,-71.3653002872706,71.3653002872706
26.1112582,984.3152073024612,-65.7180817233044,65.7180817233044
26.7062274,980.4966490462008,-49.55143623691886,49.55143623691886
27.3147536,983.9176878869947,-51.37552546317628,51.37552546317628
27.9371455,979.6505840367838,-54.81556503137156,54.81556503137156
28.5737193,975.2987830054648,-63.28341312741316,63.28341312741316
29.2247979,991.7206032732778,-52.62823077489401,52.62823077489401
29.890712,989.0693506642356,-48.58120931593789,48.58120931593789
30.5717996,988.9223819850549,-51.48627711319489,51.48627711319489
31.2684064,978.2158945237992,-56.189453159391164,56.189453159391164
31.980886,993.3320607238667,-54.61941968914075,54.61941968914075
32.7096001,993.8891910901543,-52.80245737429468,52.80245737429468
33.4549186,988.0061767475325,-53.691825791034894,53.691825791034894
34.2172199,990.3389615672495,-50.59990996677174,50.59990996677174
34.996891,995.9725236233201,-26.410964738652805,26.410964738652805
35.7943275,981.8124381494388,-48.14231331847042,48.14231331847042
36.6099344,989.2508451390598,-47.190056394984026,47.190056394984026
37.4441257,974.1343610535082,-28.140788498140058,28.140788498140058
38.2973248,988.9367470347283,-57.44602540812161,57.44602540812161
39.1699648,995.2147878315087,-28.91143423244999,28.91143423244999
40.0624887,991.5279570674902,-29.722316778864936,29.722316778864936
40.9753496,998.1510469631444,-37.343691153034115,37.343691153034115
41.9090109,984.2904213869008,-28.08687265362914,28.08687265362914
42.8639466,985.7451162507678,-28.80680517007957,28.80680517007957
43.8406413,1004.3681385832872,-34.567850946533554,34.567850946533554
44.8395909,1000.4710634969057,-30.023604537047373,30.023604537047373
45.8613025,990.7764058497509,-23.712283434988425,23.712283434988425
46.9062948,975.4804075885025,-31.855521757292777,31.855521757292777
47.9750982,966.0478564443841,-25.509445322085483,25.509445322085483
49.0682552,985.2537830800263,-30.04886859104532,30.04886859104532
50.1863209,977.2233306675456,-15.718413025004532,15.718413025004532
51.3298627,981.7040487597902,-17.553907239756537,17.553907239756537
52.4994611,991.2120919906743,-32.50607510032935,32.50607510032935
53.69571,993.1704979368376,-18.605126886309037,18.605126886309037
54.9192165,992.8454080736709,-38.03020819589239,38.03020819589239
56.1706017,978.9247654579068,-21.081590493008978,21.081590493008978
57.4505009,964.6935080173365,-26.243689784921774,26.243689784921774
