Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
2731.46512,5578.104412704428,-5845.317405995057,5845.317405995057
2806.32146,5532.6863214010655,-5671.534312053776,5671.534312053776
2883.22926,5520.8912209970085,-5522.818712016238,5522.818712016238
2962.24473,5474.532359476303,-5421.2849274119335,5421.2849274119335
3043.42563,5388.656816160634,-5265.919479124971,5265.919479124971
3126.83131,5359.197477147039,-5166.286315924568,5166.286315924568
3212.52274,5317.70106701222,-5000.644515061731,5000.644515061731
3300.56256,5254.559225684939,-4840.284483633206,4840.284483633206
3391.01513,5178.942391706222,-4692.685110433123,4692.685110433123
3483.94657,5194.684533880822,-4576.508791138496,4576.508791138496
3579.42481,5183.141233073015,-4473.967497931214,4473.967497931214
3677.51966,5118.7430534109335,-4327.204873840228,4327.204873840228
3778.30281,5049.972235044748,-4194.05683165355,4194.05683165355
3881.84795,4975.267859069641,-4082.3702664896337,4082.3702664896337
3988.23076,5001.150954132645,-3924.223054991544,3924.223054991544
4097.52901,4958.499660201205,-3807.5412931476817,3807.5412931476817
4209.8226,4941.17378447513,-3697.8154742265374,3697.8154742265374
4325.19363,4851.0085153210375,-3530.9360074374645,3530.9360074374645
4443.72641,4878.44572810935,-3496.489146135073,3496.489146135073
4565.50761,4815.009525523263,-3357.747967545173,3357.747967545173
4690.62625,4775.301614607825,-3242.855445198676,3242.855445198676
4819.17379,4760.5472343293595,-3131.854761399275,3131.854761399275
4951.2442,4774.5514371941945,-3044.0683005874694,3044.0683005874694
5086.93403,4721.9033015157165,-2928.8451592751453,2928.8451592751453
5226.34246,4701.814549884112,-2812.8635162259475,2812.8635162259475
5369.57141,4678.007907926253,-2688.8875282478734,2688.8875282478734
5516.72558,4641.754138714743,-2631.528094799184,2631.528094799184
5667.91253,4640.168448403338,-2523.601938603787,2523.601938603787
5823.2428,4614.810215798534,-2380.8612533273918,2380.8612533273918
5982.82992,4572.892667042125,-2244.19702419034,2244.19702419034
6146.79055,4539.734957011656,-2178.9747237084084,2178.9747237084084
6315.24456,4558.140768951533,-2090.730221807208,2090.730221807208
6488.31509,4493.992712131979,-1995.2181115262529,1995.2181115262529
6666.12865,4500.882648024388,-1880.914245327771,1880.914245327771
6848.81522,4496.854586046145,-1825.983295829866,1825.983295829866
7036.50836,4443.615541764845,-1692.4100095693775,1692.4100095693775
