Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
3802.80364,16370.208870914596,-13671.121711870408,13671.121711870408
3859.79148,16204.222707175448,-13670.860679527595,13670.860679527595
3917.63332,16043.052671072075,-13504.241535183515,13504.241535183515
3976.34196,16293.52575779481,-13350.349011816701,13350.349011816701
4035.9304,16352.850038377499,-13092.67063370578,13092.67063370578
4096.41181,16112.340500492668,-12978.74813617968,12978.74813617968
4157.79958,16192.808182369443,-12663.501316516435,12663.501316516435
4220.10729,16162.764686042075,-12332.800224192059,12332.800224192059
4283.34873,16086.883315739584,-12239.84174732672,12239.84174732672
4347.53789,15834.867123911803,-11866.697013392926,11866.697013392926
4412.68897,15900.483247150665,-11728.845425477346,11728.845425477346
4478.81639,15809.591646757564,-11504.47862915538,11504.47862915538
4545.93478,16136.372842185729,-11232.204507408798,11232.204507408798
4614.05898,15872.625391052496,-11282.172562085627,11282.172562085627
4683.20408,16028.086899473945,-10882.047352443635,10882.047352443635
4753.38537,15959.011653715761,-10758.006323967415,10758.006323967415
4824.61838,15876.40860862697,-10461.010448769892,10461.010448769892
4896.91886,15853.837282624201,-10387.902081928596,10387.902081928596
4970.30282,15812.80294056191,-9982.924426560374,9982.924426560374
5044.7865,15838.363399111659,-9942.321750030995,9942.321750030995
5120.38637,15741.151319355176,-9636.367143495438,9636.367143495438
5197.11916,15389.605944065672,-9437.783913602969,9437.783913602969
5275.00185,15604.75638676389,-9193.00457884917,9193.00457884917
5354.05166,15557.556916794405,-9137.78721859613,9137.78721859613
5434.2861,15561.192982886332,-8962.54455392032,8962.54455392032
5515.72291,15511.984613788927,-8644.85603099595,8644.85603099595
5598.38011,15542.840419382479,-8576.569810714585,8576.569810714585
5682.27599,15461.436955442254,-8288.265250561864,8288.265250561864
5767.42911,15601.092415137215,-8171.66234019229,8171.66234019229
5853.85832,15368.315777984493,-8009.104695021081,8009.104695021081
5941.58273,15426.545141823954,-7940.083567167633,7940.083567167633
6030.62175,15444.949453661111,-7740.9989797174785,7740.9989797174785
6120.9951,15315.455547803242,-7588.337021442583,7588.337021442583
6212.72275,15322.848493772874,-7258.46122332546,7258.46122332546
6305.82501,15348.349131352848,-7254.8036644212625,7254.8036644212625
6400.32248,15374.742139984486,-6951.65592567081,6951.65592567081
6496.23606,15222.19884022407,-6796.469035432377,6796.469035432377
6593.58698,15257.759820799194,-6557.7747224595405,6557.7747224595405
6692.39677,15312.752196340703,-6541.2368811030165,6541.2368811030165
6792.6873,15348.855705387812,-6271.253318937756,6271.253318937756
6894.48076,15234.10137683232,-6159.925643156706,6159.925643156706
6997.79967,15185.516042454845,-6007.159809468561,6007.159809468561
7102.66689,15168.556027743483,-5983.617727070733,5983.617727070733
7209.10563,15224.966652691668,-5754.250192340789,5754.250192340789
7317.13942,15397.554760399866,-5491.302860449226,5491.302860449226
7426.79219,15273.750497292174,-5250.528252791082,5250.528252791082
7538.08818,15300.191204991073,-5091.179176501351,5091.179176501351
7651.05203,15105.878364792978,-4974.157061522466,4974.157061522466
7765.70872,14972.82791677137,-4847.637749884618,4847.637749884618
7882.08363,15164.851489195747,-4612.349449414508,4612.349449414508
8000.2025,15131.104372987096,-4477.728753798136,4477.728753798136
8120.09147,15105.262712587491,-4313.395289015262,4313.395289015262
8241.77706,15101.295198525222,-4085.1059513462333,4085.1059513462333
8365.28621,15086.290984657306,-3952.749072940146,3952.749072940146
8490.64623,15089.55787877429,-3883.043624686742,3883.043624686742
8617.88487,15109.310277829378,-3648.3490536994473,3648.3490536994473
8747.03026,15063.946754537803,-3668.573571714614,3668.573571714614
8878.111,14976.596902666914,-3371.826040417956,3371.826040417956
9011.15609,15095.192373948674,-3303.9817621772054,3303.9817621772054
9146.19495,15068.168662936885,-3017.7550492143214,3017.7550492143214
9283.25746,15106.39685228227,-2952.259078929232,2952.259078929232
9422.37397,15008.122721514928,-2808.422709947718,2808.422709947718
9563.57523,15126.795579905911,-2647.748253045199,2647.748253045199
9706.8925,15045.781941015144,-2557.500499475827,2557.500499475827
9852.35749,15127.540278158123,-2385.0340150050843,2385.0340150050843
10000.0024,15025.394101583464,-2167.9228555422865,2167.9228555422865
